FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE
2486,Licensed Family,Little Ladybug Daycare,11843 78B Ave,,Delta,V4C 1R9,49.146109,-122.894752,604-813-8752,,,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,Extra fee,Extra fee,N,N,N,N,N,N,N,N,N,N,N,2024/02/18,,N,Y,N
2487,Licensed Group,Little Munchkins,1000 3Rd Avenue,,mcbride,V0J 2E0,53.301139,-120.165747,250-306-7186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2488,Licensed Family,Carebears Child Care,2325A Rosstown Rd,,Nanaimo,V9T 3R7,49.195677,-124.005597,250-618-5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2489,Licensed Group,Kiddie Club Infant Toddler Childcare,6177 Leibly Ave,,Burnaby,V5E 3C7,49.228485,-122.961196,778-801-7874,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/25,,N,Y,N
2490,Licensed Family,Little Arrows Vernon In-Home Multi-Age Child Care,6650 L & A Rd,,Vernon,V1B 3T1,50.302828,-119.233453,250-307-5636,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2491,Licensed Group,Starlight Child Care Centre,728 Colborne St,,New Westminster,V3L 2E2,49.220311,-122.914155,778-389-9669,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2492,Licensed Family,Wild Dream Educare,22451 Rathburn Dr,,Richmond,V6V 2P9,49.176476,-122.973688,778-885-3559,https://www.wilddreamedu.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2493,Licensed Family,Little Diamonds Childcare,1144 Maplewood Cres,,North Vancouver,V7P 1H9,49.318296,-123.116992,778-888-5649,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/02,,N,Y,N
2494,Licensed Group,Friendz At Five Corners,21562 Old Yale Rd,,Langley,V3A 4M8,49.089823,-122.626124,604-788-2892,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2495,Licensed Family,Cheryl's Early Learning,7204 Wright Rd,,Sooke,V9Z 0S5,48.361978,-123.74283,250-208-1408,,,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,Y,Y,N,N,N,N,2024/03/02,,N,Y,N
2496,Licensed Family,Humming Birdz Daycare,2526 Gibson Rd,,Courtenay,V9J 1L5,49.728786,-124.980606,250-334-2380,,,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2024/02/29,,N,N,N
2497,Licensed Group,Sweet Beginnings Childcare Center,1102 3Rd St,,Castlegar,V1N 1Z9,49.326451,-117.66458,778-460-0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2498,Licensed Family,Miss B's Family Daycare,5372 Hwy 95A,,Cranbrook,V1C 7B6,49.566267,-115.777188,250-417-9501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2499,Licensed Group,Kelly Creek Community School,2341 Zillinsky Road,,Powell River,V8A 0N8,49.778901,-124.376593,604-487-9022,,,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2023/12/01,,N,Y,N
2500,Licensed Group,Adventure Time Early Learning Centre,101-2311 Carrington Rd,,Westbank,V4T 3K8,49.829886,-119.620373,778-215-3317,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/04,,N,N,N
2501,Licensed Family,Little Fox Child Care,3263 King Edward Ave W,,Vancouver,V6L 1V6,49.25036,-123.177452,236-515-2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2502,Licensed Group,Kids Learning Center - Nanaimo St,7067 Nanaimo St,,Vancouver,V5P 4M1,49.219534,-123.059393,778-628-3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2503,Licensed Group,Curious Cubs Early Learning Centre,2-2200 Balmer Dr,,Elkford,V0B 1H0,50.005627,-114.926666,705-205-0822,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2024/03/15,,N,N,N
2504,Licensed Group,Growing Minds Before & After School Care,642 A Shuswap Ave,,Chase,V0E 1M0,50.819283,-119.689688,778-347-1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2505,Licensed Family,Inez's Daycare,782 mcdougal St,,Williams Lake,V2G 1W8,52.142094,-122.145449,778-961-0263,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,Y,N,N,2024/02/29,,N,Y,N
2506,Licensed Group,Nakusp Early Learning And Child Care Centre,619 A 4Th Street Nw,,Nakusp,V0G 1R0,50.24392,-117.804769,250-265-3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2507,Licensed Group,Littleversity Daycare,2936 Wickham Dr,,Coquitlam,V3C 4R9,49.263693,-122.80139,778-238-6729,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/15,,N,N,N
2508,Licensed Group,Megan's Ll Sparwood Kid's Corp,102 - 1290 Ponderosa Dr,,Sparwood,V0B 2G2,49.746695,-114.89365,778-518-2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2509,Licensed Family,Northern Roots Family Child Care,541 Runnals Ave,,Prince George,V2N 1Z1,53.887111,-122.761925,778-281-0262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2510,Licensed Group,Village Childcare,1959 K. L. O. Rd,,Kelowna,V1W 2H8,49.86049,-119.45191,250-300-5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2511,Licensed Family,Hill Top Daycare,47425 Swallow Cres,,Chilliwack,V2P 7P8,49.184877,-121.911741,604-353-8705,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Extra fee,Extra fee,N,N,N,N,N,N,N,N,Y,N,N,2024/03/15,,N,N,N
2512,Licensed Family,Sapperton Child Care,308 Braid St,,New Westminster,V3L 3R1,49.231368,-122.893553,604-525-4374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2513,Licensed Family,M & B’S Childcare,2060 College Dr,,Campbell River,V9H 1T8,49.972476,-125.241667,778-788-3230,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2024/02/26,,N,Y,N
2514,Licensed Family,Little Tots Childcare,7312 Aldeen Rd,,Prince George,V2N 5P8,53.854196,-122.806052,778-823-1716,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2515,Licensed Group,Wibble Wobble Childcare - Clearbrook,2137 Beaver St,,Abbotsford,V2T 3C7,49.040722,-122.329506,778-955-3030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2516,Licensed Group,Cherry Blossom Childcare,140 Oswego St,,Victoria,V8V 2B1,48.416926,-123.379701,250-588-3147,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/01,,N,N,N
2517,Licensed Family,Icando Child Care Centre,435 Monterey Rd,,Kelowna,V1X 1A1,49.875255,-119.394222,604-600-2784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2518,Licensed Family,Learning Tree Childcare,1385 Semlin Drive,,Cache Creek,V0K 1H0,50.814823,-121.318568,250-500-4094,www.learningtreechildcarecachecreek.weebly.com,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2519,Licensed Family,Love Bugs Childcare Centre,3775 Carrall Rd,,West Kelowna,V4T 2C6,49.827801,-119.609279,604-328-0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2520,Licensed Family,Little Walkers Dayhome,1490 18Th St,,Invermere,V0A 1K4,50.499239,-116.041049,867-444-1365,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2521,Licensed Family,Growing Rainbows Daycare,3583 Coast Meridian Rd,,Port Coquitlam,V3B 3N7,49.2764,-122.756573,604-468-1734,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/01,,N,N,N
2522,Licensed Group,Amelia House Playschool,7232 Lantzville Rd,,Lantzville,V0R 2H0,49.251931,-124.077381,250-714-4535,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2523,Licensed Family,Lil Monkeys Family Daycare,12505 Izon Crt,,Maple Ridge,V2X 9W6,49.229123,-122.597695,778-320-6691,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2524,Licensed Group,Cozy Camp Childcare,4682A Muir Rd,,Courtenay,V9N 9B4,49.711957,-124.978762,778-706-2741,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/14,,N,N,N
2525,Licensed Family,Essential Learning Center,2628 Wild Horse Dr,,West Kelowna,V4T 2K9,49.85275,-119.638676,250-681-2138,,,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,Not offered,Not offered,N,N,N,N,N,Y,Y,N,Y,N,N,2024/02/20,,N,Y,N
2526,Licensed Group,Albion ymca Child Care,24165 104 Ave,,Maple Ridge,V2W 1J2,49.191961,-122.552338,604-307-4850,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/14,,N,Y,N
2527,Licensed Group,Regent Road ymca Kids Club,18711 74 Ave,,Surrey,V4N 6C2,49.137275,-122.704388,604-307-4840,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2024/02/14,,N,Y,N
2528,Licensed Group,Surrey Centre ymca Kids Club,16670 Old mclellan Rd,,Surrey,V3S 1K3,49.109679,-122.759152,604-307-4845,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/14,,N,Y,N
2529,Licensed Group,Mb Sanford ymca Kids Club,7318 143 St,,Surrey,V3W 7T6,49.135737,-122.825878,604-307-4862,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/14,,N,Y,N
2530,Licensed Group,Rupert ymca Kids Club,3150 Kitchener St,,Surrey,V5K 0G1,49.27223,-123.03763,604-218-3426,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/14,,N,Y,N
2531,Licensed Family,Lahso Child Care,15631 Thrift Ave,,White Rock,V4B 2M1,49.027735,-122.789223,778-922-1881,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/08,,N,N,N
2532,Licensed Group,Toma's Montessori Childcare,11689 99A Ave,,Surrey,V3V 7K5,49.183286,-122.898591,778-773-8507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2533,Licensed Group,Rocky Mountain Justb4 Program,1850 Warren Ave,,Kimberley,V1A 1S1,49.671183,-115.979531,250-432-5443,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2024/03/01,,N,N,N
2534,Licensed Group,Willoughby Early Learning Daycare Corp.,21155 80A Ave,,Langley,V2Y 0K3,49.148676,-122.636604,604-779-1783,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/16,,N,N,N
2535,Licensed Group,Rural Roots Early Learning Centre,7511 Columbia Ave,,Radium Hot Springs,V0A 1M0,50.61954,-116.077242,250-427-5560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2536,Licensed Family,Pretty Angels Daycare,8148 18Th Ave,,Burnaby,V3N 1K1,49.228739,-122.927887,236-862-5435,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/01,,N,N,N
2537,Licensed Group,Ic Early Learning Center,6336 Royal Oak Ave,,Burnaby,V5H 3N7,49.22672,-122.988507,604-500-5559,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2538,Licensed Group,Junior Scholars - Sullivan,101-15385 56 Ave,,Surrey,V3S 0X9,49.104655,-122.796585,604-372-0213,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/02/29,,N,N,N
2539,Licensed Group,St Mary's After School Care,1088 Gillett Street,,Prince George,V2M 2V3,53.914558,-122.774985,250-563-7502,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2024/03/11,,N,Y,N
2540,Licensed Family,Avin Child Care,20472 123 Ave,,Maple Ridge,V2X 4A7,49.226041,-122.654122,236-883-1592,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2024/03/15,,N,N,N
2541,Licensed Family,Four Corner Care,6017 Trillium Way,,Duncan,V9L 5G8,48.788985,-123.69149,250-814-3440,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2023/09/15,,N,Y,N
2542,Licensed Family,Bumble Berry Daycare,3830 Hayward Ave,,Royston,V0R 2V0,49.643607,-124.935253,250-218-0138,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/16,,N,N,N
2543,Licensed Group,The Big Playhouse Cambie,12160 Woodhead Rd,,Richmond,V6V 1G3,49.182108,-123.089085,778-378-8470,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2544,Licensed Family,Lady Bugs Daycare,5288 Armstrong Crt,,Powell River,V8A 4H3,49.859445,-124.514837,604-414-5158,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2545,Licensed Group,Thornhill Primary Just B4 Preschool,3860 Paquette Avenue,,Terrace,V8G 3S8,54.511109,-128.538281,250-635-7066,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/14,,N,N,N
2546,Licensed Group,Ilm - Chemainus,3172 Garner St,,Chemainus,V0R 1K2,48.93027,-123.732499,250-324-7778,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2024/03/15,,N,N,N
2547,Licensed Group,Quality Time Childcare Centre Inc.,2865 Cruickshank St,,Abbotsford,V2T 5E7,49.054293,-122.324592,778-551-3099,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2548,Licensed Family,Fraser Little Thinkers Childcare,1033 Fraserview St,,Port Coquitlam,V3C 5H4,49.232217,-122.774573,604-314-7172,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2024/03/11,,N,Y,N
2549,Licensed Family,Sunview Early Learning Centre,2058 Sunview Dr,,West Kelowna,V1Z 3X6,49.879991,-119.562425,250-299-4587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2550,Licensed Group,Club Kidz,8763 Paulsen Rd,,Black Creek,V9J 1J8,49.855493,-125.118373,780-607-3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2551,Licensed Family,Kinderfarm Daycare,2220 Francis St,,Vernon,V1B 3B4,50.25868,-119.238608,250-503-7775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2552,Licensed Group,Queen's Park Elementary School,330 Power St,,Penticton,V2A 5X2,49.496021,-119.6024,250-770-7680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2553,Licensed Family,Blue Tree Family Home Daycare,2539 19Th Ave E,,Vancouver,V5M 2S2,49.253453,-123.053609,604-202-1048,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/11,,N,N,N
2554,Licensed Family,Sweet Peas Daycare,4707 Cokato Rd,,Fernie,V0B 1M4,49.457681,-115.054541,250-278-0098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2555,Licensed Group,Shortreed Elementary Before And After School Care,27330 28Th Ave,,Aldergrove,V4W 3K1,49.052343,-122.466258,604-856-4167,,,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,Y,N,Y,N,N,N,Y,2024/03/07,,N,Y,N
2556,Licensed Family,Moon Childcare Centre,15945 80 Ave,,Surrey,V4N 0V2,49.148374,-122.78021,778-316-9193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2557,Licensed Group,Kin Outdoor Learning Centre,1614 184 St,,Surrey,V3Z 9V2,49.031451,-122.713112,778-954-8205,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/11,,N,N,N
2558,Licensed Family,Giggleberries Early Education Centre,23658 113A Ave,,Maple Ridge,V2W 0C7,49.208053,-122.566379,778-345-7134,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2559,Licensed Family,Funny Bunny's Family Child Care,3478 25Th Ave E,,Vancouver,V5R 1K1,49.247634,-123.029313,778-881-8013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2560,Licensed Family,Mi Otra Casa Family Daycare,2-2404 35 Ave,,Vernon,V1T 2S4,50.267273,-119.263918,250-540-2283,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2561,Licensed Group,Little Dreamers Childcare Ltd.,#140 - #150 - 3720 Townline Rd,,Abbotsford,V2T 5W8,49.069309,-122.358912,604-614-5308,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/15,,N,N,N
2562,Licensed Family,Magic Years Child Care Centre,1583 Lee St,,White Rock,V4B 4R1,49.030567,-122.787784,778-898-7696,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2563,Licensed Family,Wings & Roots Daycare,210 Larsen Ave,,Enderby,V0E 1V2,50.558028,-119.132963,778-215-2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2564,Licensed Group,Moberly Childcare Centre,1052 61St Ave E,,Vancouver,V5X 2C4,49.214447,-123.084382,778-895-3185,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/01/11,,N,Y,N
2565,Licensed Group,Alexandra Neighbourhood House Children's Centre At Sunnyside,2828 159Th St,,Surrey,V3Z 0E5,49.053588,-122.781916,779-239-2514,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2024/03/13,,N,Y,N
2566,Licensed Group,Alexandra Neighbourhood House Children's Centre @ White Rock,1273 Fir St,,White Rock,V4B 5A6,49.024814,-122.799759,778-239-2514,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2024/03/13,,N,Y,N
2567,Licensed Group,Noah's Ark Daycare,1550 Tranquille Rd,,Kamloops,V2B 3K9,50.702468,-120.381716,250-571-2414,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,N,N
2568,Licensed Group,Harrow House Academy - Early Learning Centre,135-7951 Alderbridge Way,,Richmond,V6X 2A4,49.177435,-123.137585,604-779-7951,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2024/03/15,,N,N,Y
2569,Licensed Group,Harrow House Academy - Early Learning Centre,135-7951 Alderbridge Way,,Richmond,V6X 2A4,49.177435,-123.137585,604-779-7951,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/15,,N,N,Y
2570,Licensed Group,Sullivan ymca Kids Club,6016 152 St,,Surrey,V3S 3K6,49.111938,-122.800001,604-307-4842,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/14,,N,Y,N
2571,Licensed Group,Cindrich ymca Kids Club,13455 90 Ave,,Surrey,V3V 8A2,49.166522,-122.849952,604-307-4852,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/14,,N,Y,N
2572,Licensed Group,Frost Road ymca Kids Club,8606 162 St,,Surrey,V4N 1B5,49.159288,-122.773038,604-307-4249,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/14,,N,Y,N
2573,Licensed Family,Asland Academy,5868 Selkirk St,,Vancouver,V6M 2Y6,49.232586,-123.132982,778-882-7970,www.aslandacademy.ca,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/08,,N,N,N
2574,Licensed Family,Princeton Castle Childcare,3368 Princeton Ave,,Coquitlam,V3E 0G2,49.298296,-122.758795,604-618-9876,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,,N,Y,N
2575,Licensed Family,Butterfly Wings Day Care Inc.,14305 68B Ave,,Surrey,V3W 8X1,49.127887,-122.825825,778-895-8156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2576,Licensed Family,Hilltop Daycare,1301 Scarborough Rd,,Bowen Island,V0N 1G1,49.392574,-123.327339,778-239-5251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2577,Licensed Group,Tremblay Elementary Just B4 Preschool,11311 13A Street,,Dawson Creek,V1G 3X8,55.746602,-120.239825,250-782-8147,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/14,,N,N,N
2578,Licensed Family,Abm Childcare Center,32533 Ptarmigan Dr,,Mission,V2V 5K6,49.146565,-122.323592,604-360-1247,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/15,,N,N,N
2579,Licensed Family,Z & Z Family Daycare,15973 Buena Vista Ave,,White Rock,V4B 2A2,49.024076,-122.779906,204-297-9379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2580,Licensed Family,Busy Bees Learning Centre Ltd,1787 Garden Ave,,North Vancouver,V7P 3A6,49.325707,-123.119282,778-957-0030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2581,Licensed Group,Leap Forward Out Of School Care,9240 112Th St,,Delta,V4C 4X8,49.170876,-122.909415,236-978-8141,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2024/03/14,,N,N,N
2582,Licensed Family,Kindry’S Kids Home Daycare,550 Cadogan St,,Nanaimo,V9S 1T4,49.181145,-123.95383,604-363-3661,,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,Y,Y,N,N,N,N,2023/11/27,,N,Y,N
2583,Licensed Family,Yorkson Childcare Academy,20683 76B Ave,,Langley,V2Y 3P6,49.142303,-122.648948,604-657-7336,www.yorksonchildcare.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2584,Licensed Family,Sweet Pumpkins Day Care Inc,2501 Chancellor Blvd,,Prince George,V2N 0E6,53.874498,-122.797412,647-642-1112,,,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Extra fee,Not offered,N,N,N,N,N,N,Y,N,N,N,N,2024/02/27,,N,Y,N
